user,edit_count,new_count,tot_scoredif,scoredif_per_edit,first_edit,latest_edit,lifetime
Bartyen82,63,63,1906,30.2539682539683,"2007-06-07 21:56:00Z","2007-06-07 21:57:00Z",1.90258740562282e-06
Bashy32000,58,16,30,0.517241379310345,"2015-10-14 17:13:00Z","2024-09-17 22:02:00Z",8.93479642313586
Basketcase1003,1,1,2,2.0,"2009-01-01 16:07:00Z","2009-01-01 16:07:00Z",0.0
Bassett,10,0,14,1.4,"2011-05-01 10:52:00Z","2011-05-01 11:12:00Z",3.80517506640251e-05
BastiaanSaarloos,4,2,4,1.0,"2024-04-18 14:30:00Z","2024-04-18 14:46:00Z",3.04414010415338e-05
Bataylor66,3,1,2,0.666666666666667,"2013-03-31 08:44:00Z","2013-03-31 08:45:00Z",1.90258740562282e-06
Batesnoble,1,1,3,3.0,"2007-09-10 06:02:00Z","2007-09-10 06:02:00Z",0.0
Baumancourtney,7,2,2,0.285714285714286,"2013-10-03 02:30:00Z","2013-10-03 17:48:00Z",0.00174657534297607
Baumanjg,1,0,0,0.0,"2012-04-07 02:57:00Z","2012-04-07 02:57:00Z",0.0
Bawright1,2,0,2,1.0,"2020-09-17 00:51:00Z","2020-09-17 00:51:00Z",0.0
Bayardbray,2428,414,890,0.366556836902801,"2011-10-17 07:35:00Z","2025-09-28 06:44:00Z",13.9588070776263
"Bayonne Joe",24,9,18,0.75,"2010-08-06 03:52:00Z","2010-08-06 06:13:00Z",0.00026826483950223
Bayou58,12,1,10,0.833333333333333,"2012-12-04 21:50:00Z","2012-12-05 00:54:00Z",0.000350076104322933
Bayoukatlin,1,1,1,1.0,"2012-07-09 22:18:00Z","2012-07-09 22:18:00Z",0.0
Baytree,61,4,25,0.409836065573771,"2022-06-14 11:51:00Z","2022-06-24 09:43:00Z",0.0271537290720193
Bayviewblondie,4,3,9,2.25,"2011-04-12 16:27:00Z","2019-11-06 21:40:00Z",8.57593797564711
Bazza66stapleton,5,3,5,1.0,"2020-11-15 17:17:00Z","2020-11-15 17:24:00Z",1.33181131151441e-05
Bbanta1,3661,3661,18161,4.96066648456706,"2009-01-02 07:11:00Z","2009-01-02 07:36:00Z",4.75646889679236e-05
Bbarnett,87,37,49,0.563218390804598,"2015-08-10 17:30:00Z","2020-05-21 18:47:00Z",4.78370814307478
Bbatesmor10,50,44,510,10.2,"2009-01-17 21:25:00Z","2009-01-17 23:17:00Z",0.0002130898021876
Bbhunt,3,1,18,6.0,"2012-03-12 04:46:00Z","2012-03-12 04:50:00Z",7.61035089827564e-06
Bbonga,1,1,2,2.0,"2022-03-24 03:52:00Z","2022-03-24 03:52:00Z",0.0
Bbookamer,5,1,2,0.4,"2020-07-21 20:41:00Z","2020-07-21 20:50:00Z",1.71232879263897e-05
Bboops,199,98,-746,-3.74874371859296,"2007-09-09 17:48:00Z","2010-09-12 13:43:00Z",3.01049277016714
Bborevitz,466,344,-510,-1.09442060085837,"2007-09-17 18:57:00Z","2009-07-13 16:21:00Z",1.82162100456604
Bbouch,36,18,0,0.0,"2011-04-14 12:46:00Z","2011-04-14 12:47:00Z",1.90258740562282e-06
Bboven1983,4,2,2,0.5,"2021-08-08 16:14:00Z","2021-08-08 16:16:00Z",3.80517481124564e-06
Bbowman4440,93,62,87,0.935483870967742,"2009-01-07 14:57:00Z","2009-01-27 21:52:00Z",0.0555840943684827
Bbreaux,6,1,3,0.5,"2012-09-29 23:47:00Z","2012-09-30 16:55:00Z",0.00195585996907664
Bbuckner,3,0,1,0.333333333333333,"2011-02-28 19:51:00Z","2011-02-28 19:51:00Z",0.0
Bbutler12,4,1,1,0.25,"2018-03-04 01:46:00Z","2018-03-04 02:11:00Z",4.75646889679236e-05
Bcarscott,7,2,1,0.142857142857143,"2011-11-12 00:22:00Z","2011-11-12 00:33:00Z",2.09284627376354e-05
Bces1985,11,4,9,0.818181818181818,"2012-04-18 22:04:00Z","2012-04-18 22:12:00Z",1.52206992449826e-05
Bcinkoske,426,426,571,1.34037558685446,"2007-12-22 00:52:00Z","2007-12-22 00:55:00Z",5.70776221686847e-06
Bcolbert,2,1,6,3.0,"2011-06-17 23:45:00Z","2011-06-17 23:45:00Z",0.0
Bcookiegma,40,15,-8,-0.2,"2007-07-28 11:50:00Z","2007-07-29 13:28:00Z",0.00292617960463036
Bcordon,173,173,1116,6.45086705202312,"2007-06-01 13:38:00Z","2007-06-01 13:39:00Z",1.90258740562282e-06
Bcostello51,121,90,4186,34.5950413223141,"2024-11-01 19:15:00Z","2024-11-04 16:20:00Z",0.00788622526579524
Bcreel,9449,2407,8858,0.937453698804106,"2011-03-09 19:16:00Z","2025-04-14 10:49:00Z",14.1086244292238
Bcsyme,1,1,0,0.0,"2024-12-11 03:19:00Z","2024-12-11 03:19:00Z",0.0
Bdaniel,112,52,76,0.678571428571429,"2022-07-21 17:36:00Z","2022-11-14 21:35:00Z",0.318262937594817
Bdcarey,1,1,2,2.0,"2013-12-17 16:29:00Z","2013-12-17 16:29:00Z",0.0
Bdholloway57,1,1,3,3.0,"2013-08-02 12:28:00Z","2013-08-02 12:28:00Z",0.0
Bdkmgk,3,1,4,1.33333333333333,"2020-09-07 22:56:00Z","2020-09-07 22:58:00Z",3.80517481124564e-06
Bdmacwill,7,0,2,0.285714285714286,"2007-02-11 17:33:00Z","2008-01-09 01:40:00Z",0.90777587518989
Bdomineau,9,6,10,1.11111111111111,"2016-02-19 02:55:00Z","2016-02-19 03:33:00Z",7.22983252410203e-05
Bdunnette,1375,968,-39,-0.0283636363636364,"2007-05-23 23:50:00Z","2014-02-25 02:07:00Z",6.76464421613372
BeNotForgot,19,1,2,0.105263157894737,"2021-01-13 01:32:00Z","2021-01-13 01:54:00Z",4.18569254752708e-05
Beachboop,23,6,-13,-0.565217391304348,"2011-06-22 16:31:00Z","2011-06-22 19:02:00Z",0.000287290716110027
Beachbratt,74,32,42,0.567567567567568,"2012-04-13 15:59:00Z","2012-04-14 04:25:00Z",0.00141933029007218
Beachbuddah,41,41,63,1.53658536585366,"2012-09-16 02:14:00Z","2012-09-16 02:15:00Z",1.90258740562282e-06
Beachbum,11,8,13,1.18181818181818,"2013-09-29 17:54:00Z","2013-09-29 20:35:00Z",0.00030631659144204
Beaconlight,9,1,-1,-0.111111111111111,"2020-01-25 09:02:00Z","2020-01-29 01:11:00Z",0.0100627853879577
Beagen,3,0,10,3.33333333333333,"2008-03-03 05:07:00Z","2008-03-03 16:17:00Z",0.00127473363831435
Beagles,5,1,0,0.0,"2008-01-23 19:13:00Z","2008-01-23 19:30:00Z",3.23439884471567e-05
Beagles371,4,0,0,0.0,"2015-12-30 15:28:00Z","2015-12-30 15:30:00Z",3.80517608702999e-06
Beamcl,1,1,1,1.0,"2016-12-24 00:50:00Z","2016-12-24 00:50:00Z",0.0
Beanbags,1729,1689,3888,2.2486986697513,"2016-12-05 16:36:00Z","2016-12-05 16:50:00Z",2.66362249545039e-05
Beanblossom,7,2,3,0.428571428571429,"2013-01-04 15:39:00Z","2013-01-04 15:58:00Z",3.61491632584023e-05
Beanie,10,4,7,0.7,"2011-10-31 21:06:00Z","2011-10-31 21:26:00Z",3.80517493882408e-05
Bearchief,224,87,86,0.383928571428571,"2014-08-12 23:56:00Z","2014-12-06 22:49:00Z",0.317680745814251
Bearsong,493,124,669,1.35699797160243,"2011-12-18 20:30:00Z","2012-08-11 22:42:00Z",0.649566210046002
Beata,2,1,6,3.0,"2011-04-11 20:37:00Z","2011-04-11 20:38:00Z",1.90258740562282e-06
Beatissima,66,19,12,0.181818181818182,"2012-01-07 19:23:00Z","2012-02-04 22:09:00Z",0.0770281582955934
Beatrijs,141862,26939,208664,1.47089424934091,"2012-08-06 22:11:00Z","2023-03-07 12:42:00Z",10.5879585235928
Beauchc,161,1,242,1.50310559006211,"2014-03-26 23:01:00Z","2023-10-24 05:04:06Z",9.58425247336368
BeavisSanchez,98,98,174,1.77551020408163,"2017-03-05 17:35:00Z","2017-03-05 17:36:00Z",1.90258740562282e-06
Beb,22,22,35,1.59090909090909,"2011-08-28 17:28:00Z","2011-08-29 17:54:00Z",0.00278919330249502
BebbTudors,6,4,26,4.33333333333333,"2024-03-03 02:46:00Z","2025-04-03 06:57:00Z",1.08540905631619
Beber,162,162,219,1.35185185185185,"2009-09-22 01:15:00Z","2009-09-22 01:16:24Z",2.66362211271508e-06
Bebop,16,8,13,0.8125,"2017-08-21 23:59:00Z","2017-08-22 03:04:00Z",0.000351978690452772
Becca,35,18,0,0.0,"2009-06-12 19:50:00Z","2009-06-12 19:51:01Z",1.93429702561196e-06
Beccalovesbooks,65,64,92,1.41538461538462,"2008-05-06 22:41:00Z","2008-05-07 02:22:00Z",0.000420471842158331
Beckettwilliam,59,17,14,0.23728813559322,"2014-07-29 13:45:00Z","2014-07-29 14:43:00Z",0.000110350075905045
"Becky Nalley",70,30,35,0.5,"2011-01-02 03:53:00Z","2011-01-02 04:59:00Z",0.000125570776425812
Becky.e,51,16,7,0.137254901960784,"2007-01-15 06:09:00Z","2007-01-16 04:07:00Z",0.00250761034987765
Becky82,11,3,6,0.545454545454545,"2012-03-26 12:51:00Z","2013-03-19 04:51:00Z",0.979908675798661
Beckyh,7,0,1,0.142857142857143,"2017-04-24 02:08:00Z","2017-04-24 02:09:00Z",1.90258740562282e-06
Beckyp23,8,4,7,0.875,"2017-07-25 02:45:00Z","2017-07-25 03:04:00Z",3.6149161982618e-05
Beckythames,20,1,29,1.45,"2022-06-25 02:44:00Z","2022-09-11 17:51:00Z",0.215424277015949
Beckyts,15,1,-19,-1.26666666666667,"2023-01-30 01:03:00Z","2023-03-06 21:24:00Z",0.0982134703189543
Becwith,1199,1191,-3408,-2.84236864053378,"2007-04-02 17:11:00Z","2007-04-17 13:19:00Z",0.0406544901060629
BedagrewHunter,4,3,0,0.0,"2008-03-04 02:35:24Z","2008-03-04 15:25:00Z",0.00146423135437582
Beddoeg43,159,159,-150,-0.943396226415094,"2007-06-27 20:39:00Z","2007-06-27 20:40:00Z",1.90258740562282e-06
Beejayel,1699,1699,-4112,-2.42024720423779,"2007-08-12 17:56:00Z","2007-08-12 18:06:00Z",1.90258753320126e-05
Beel,1344,1344,2284,1.69940476190476,"2010-03-28 18:05:00Z","2010-03-28 18:13:18Z",1.57914775079244e-05
Beensker,12,6,8,0.666666666666667,"2017-04-14 17:23:00Z","2017-04-14 17:35:00Z",2.28310501432582e-05
Beirne,872,643,13661,15.6662844036697,"2009-01-17 13:43:00Z","2013-01-14 04:46:00Z",3.99349885844715
Belladonnarose,3,1,3,1.0,"2017-02-21 18:08:00Z","2017-02-21 18:09:00Z",1.90258740562282e-06
Bellalanay,14,0,-8,-0.571428571428571,"2013-01-17 13:27:00Z","2013-01-17 13:41:00Z",2.66362249545039e-05
Bellanox,9386,1542,27274,2.90581717451524,"2011-08-27 14:08:00Z","2012-11-09 21:40:00Z",1.20633942161444
Bellrich,463,134,517,1.11663066954644,"2012-01-09 18:12:00Z","2018-09-07 16:31:00Z",6.66556126331808
Bellydancer85,63,24,25,0.396825396825397,"2011-02-01 17:36:00Z","2011-02-01 19:34:00Z",0.000224505326621336
Belrose,27,14,0,0.0,"2010-03-16 13:58:00Z","2010-03-16 13:58:00Z",0.0
Belyeams,6,5,4,0.666666666666667,"2012-04-18 21:34:00Z","2012-04-18 21:44:00Z",1.90258753320126e-05
BenHannigan,27,7,11,0.407407407407407,"2007-07-07 09:32:00Z","2007-07-07 21:04:00Z",0.00131659056251384
Benanhalt,253,201,2312,9.13833992094862,"2011-12-26 23:39:00Z","2011-12-27 08:24:00Z",0.000998858447913846
Benjamor,1,1,2,2.0,"2015-05-23 03:58:00Z","2015-05-23 03:58:00Z",0.0
Bennerrobert,657,632,2297,3.49619482496195,"2009-03-03 00:16:00Z","2011-12-29 21:12:44Z",2.82704857940186
Benniebena,30,19,27,0.9,"2012-01-30 04:04:00Z","2012-03-24 02:59:00Z",0.147821537290432
Bensinnema,84724,24094,231480,2.73216562013125,"2011-05-09 15:25:00Z","2015-03-09 14:00:00Z",3.83545471841776
Bentyner,147,144,199,1.35374149659864,"2012-05-30 16:40:00Z","2012-05-31 02:07:00Z",0.00107876712277736
Benwade,614,132,653,1.06351791530945,"2011-10-05 01:59:54Z","2025-01-26 08:08:35Z",13.3212493975136
Beque,1,0,0,0.0,"2025-10-26 22:08:00Z","2025-10-26 22:08:00Z",0.0
Berczi.sandor,45,45,47,1.04444444444444,"2011-01-24 16:54:00Z","2011-01-24 16:55:00Z",1.90258740562282e-06
BercziSandor,41,16,2,0.0487804878048781,"2013-03-20 19:38:00Z","2013-03-21 13:08:00Z",0.00199771689455191
Bergerji,35,18,0,0.0,"2008-11-25 18:19:00Z","2008-11-25 18:19:25Z",7.92744327081393e-07
Bergsmit,3422,1083,3187,0.931326709526593,"2009-01-11 22:53:00Z","2016-03-14 13:16:00Z",7.17424467275532
Berleekay,201,10,67,0.333333333333333,"2010-04-17 14:56:00Z","2010-11-15 02:15:00Z",0.579374048705787
Berman3313,5,0,0,0.0,"2012-09-24 14:54:00Z","2012-09-24 15:10:00Z",3.04414010415338e-05
Bernard,19,8,14,0.736842105263158,"2010-08-17 23:15:00Z","2011-10-01 20:05:00Z",1.12292617960412
Bernds,10242,2592,12535,1.22388205428627,"2011-09-20 17:36:00Z","2013-10-25 16:32:00Z",2.09850837138469
Bernhardtgl,3,1,12,4.0,"2011-02-21 18:49:00Z","2011-02-21 18:57:00Z",1.52207005207669e-05
Berni256,23,23,28,1.21739130434783,"2012-12-27 01:47:00Z","2012-12-27 01:47:45Z",1.42694055421712e-06
"Bernt Rasmussen",4,0,7,1.75,"2017-03-17 02:59:00Z","2017-03-17 04:10:00Z",0.000135083713453926
Bero,53,2,32,0.60377358490566,"2016-04-04 17:09:00Z","2016-04-05 02:47:00Z",0.00109969558679078
Berrez,2,1,1,0.5,"2011-07-03 22:58:00Z","2011-07-03 22:58:00Z",0.0
Berryvanosch,2,2,4,2.0,"2016-11-20 10:49:00Z","2016-11-20 10:51:00Z",3.80517481124564e-06
Bert,1,1,0,0.0,"2007-01-14 03:04:00Z","2007-01-14 03:04:00Z",0.0
Bert6623,81,81,106,1.30864197530864,"2019-10-16 04:02:00Z","2019-10-16 04:02:24Z",7.61034707092259e-07
Bertina,12,4,6,0.5,"2015-08-30 13:48:00Z","2015-08-30 14:10:00Z",4.18569254752708e-05
Bertwestra,1,1,1,1.0,"2010-11-20 10:09:00Z","2010-11-20 10:09:00Z",0.0
"Beryl TOO",12,11,18,1.5,"2009-04-15 14:37:00Z","2009-04-15 14:52:00Z",2.85388123601267e-05
Beryltheperyl,23,14,27,1.17391304347826,"2018-04-14 10:22:00Z","2023-10-24 13:48:00Z",5.53189878234487
Bessie,6,3,10,1.66666666666667,"2009-08-25 16:57:00Z","2009-11-30 23:33:00Z",0.266506849316089
BessieMae,7,4,4,0.571428571428571,"2012-03-25 03:54:00Z","2012-03-25 04:00:00Z",1.14155244337369e-05
Bestmacfan,26,3,36,1.38461538461538,"2014-06-06 14:27:00Z","2014-07-11 15:52:00Z",0.0960521308985883
Bet77170,84,21,50,0.595238095238095,"2014-05-17 21:45:00Z","2014-12-07 04:06:00Z",0.556889269406563
Beth,57472,2194,33283,0.579116787305123,"2007-08-11 00:51:00Z","2023-05-22 17:48:00Z",15.7909760273968
"Beth Test",2,0,9,4.5,"2008-07-10 16:50:00Z","2008-07-10 17:24:00Z",6.4687975618529e-05
BethGatlin,326,61,406,1.24539877300613,"2010-11-26 06:20:00Z","2011-08-31 02:46:00Z",0.761236681887395
BethP,32,13,28,0.875,"2008-11-19 07:15:00Z","2008-11-26 15:37:00Z",0.020133181125538
Bethalamo,11,10,147,13.3636363636364,"2009-03-20 01:10:00Z","2009-03-20 05:11:00Z",0.000458523592822356
Bethalyea,3,3,5,1.66666666666667,"2013-08-20 23:58:00Z","2013-08-21 00:01:00Z",5.70776221686847e-06
Bethb06,4,4,4,1.0,"2008-07-27 17:17:00Z","2008-07-27 18:26:00Z",0.000131278538642681
Bethlyon,1,1,6,6.0,"2010-06-07 09:34:00Z","2010-06-07 09:34:00Z",0.0
Bethomas,5,3,2,0.4,"2008-07-05 03:21:00Z","2008-07-05 03:23:00Z",3.80517481124564e-06
Bethras,8,1,2,0.25,"2011-09-24 02:26:00Z","2011-09-24 02:29:00Z",5.70776221686847e-06
Beths,6,5,8,1.33333333333333,"2010-06-05 12:29:00Z","2010-06-05 12:36:00Z",1.33181118393598e-05
Betkies,1,1,1,1.0,"2012-05-03 03:00:00Z","2012-05-03 03:00:00Z",0.0
Betsycardwell,17,0,0,0.0,"2014-03-25 21:37:00Z","2014-03-25 21:37:00Z",0.0
Bettefox,4,4,8,2.0,"2011-08-07 21:29:00Z","2011-08-07 21:38:00Z",1.71232866506054e-05
Betty-lu,591,563,4088,6.917089678511,"2008-10-08 23:13:00Z","2009-08-13 18:31:00Z",0.846038812785473
Betty1929,159,148,169,1.06289308176101,"2009-01-02 19:55:00Z","2009-01-04 02:28:00Z",0.00348744292245948
Betty1959,1,1,2,2.0,"2011-07-04 01:55:00Z","2011-07-04 01:55:00Z",0.0
Betty22,257,50,93,0.361867704280156,"2010-04-25 14:58:00Z","2024-08-19 19:44:00Z",14.3293112633176
BettyA,2,0,1,0.5,"2010-03-30 21:29:00Z","2010-03-30 21:29:00Z",0.0
Bettyfahed,150,43,71,0.473333333333333,"2011-12-03 15:45:00Z","2011-12-17 05:26:00Z",0.037178462709313
Bettykay,10429,10429,2626,0.251797871320357,"2008-05-14 16:10:00Z","2008-05-14 16:42:00Z",6.08828008072834e-05
Bettyquie,2,1,2,1.0,"2007-10-27 18:54:00Z","2007-10-27 19:05:00Z",2.09284627376354e-05
Bettyt,419,414,2177,5.19570405727924,"2007-04-05 23:49:00Z","2013-05-18 19:56:00Z",6.12284436834058
"Betz Frederick",1,0,0,0.0,"2007-04-18 23:11:00Z","2007-04-18 23:11:00Z",0.0
Beulakker,910,236,1225,1.34615384615385,"2012-06-22 10:53:00Z","2017-01-09 12:04:00Z",4.5535597412477
Beuss,157,154,883,5.62420382165605,"2012-10-27 15:40:00Z","2012-10-29 07:31:00Z",0.00454908675731045
Bev,1314,1116,1420,1.0806697108067,"2007-09-18 03:58:00Z","2011-04-13 03:34:00Z",3.56981735159834
BevLinsky,25,1,14,0.56,"2011-12-17 13:48:00Z","2011-12-17 14:40:00Z",9.89345501955241e-05
Bevbh,20438,16562,195519,9.56644485761816,"2008-04-06 04:21:00Z","2019-02-24 06:16:00Z",10.8933694824959
"Beverly Williams",5,5,9,1.8,"2010-01-08 23:38:00Z","2010-01-09 00:05:00Z",5.13698625033849e-05
Bevsvo,3,1,0,0.0,"2009-04-08 16:49:00Z","2009-04-08 16:56:00Z",1.33181118393598e-05
Bevweddell,12,6,13,1.08333333333333,"2022-01-15 18:32:00Z","2022-01-15 20:24:00Z",0.0002130898021876
Bewart3,52,7,26,0.5,"2008-04-01 14:12:00Z","2008-04-01 15:58:00Z",0.000201674276478078
Bex1980,2,2,0,0.0,"2010-10-03 14:21:00Z","2010-10-03 14:22:00Z",1.90258740562282e-06
Bfinney,3,0,0,0.0,"2023-02-16 20:12:00Z","2023-02-16 20:12:00Z",0.0
Bfkelly,12,5,6,0.5,"2013-01-05 02:33:00Z","2013-01-05 03:44:00Z",0.000135083713453926
Bfw427,7,4,8,1.14285714285714,"2011-08-20 20:31:00Z","2011-08-20 20:42:00Z",2.09284627376354e-05
Bg106,2,0,-12,-6.0,"2011-06-25 00:57:00Z","2011-06-25 00:57:00Z",0.0
Bgage4911,2,1,-6,-3.0,"2007-07-10 17:58:00Z","2007-07-10 18:04:00Z",1.14155244337369e-05
Bgarten,209,66,195,0.933014354066986,"2008-03-01 16:41:00Z","2008-03-22 15:28:00Z",0.0573953576858015
Bgfire,2,0,0,0.0,"2024-05-02 23:57:00Z","2024-05-02 23:57:00Z",0.0
Bgnrfts2,14,9,16,1.14285714285714,"2011-10-25 13:04:00Z","2011-10-25 13:24:00Z",3.80517493882408e-05
Bgodfrey,31,13,28,0.903225806451613,"2017-02-26 18:59:00Z","2017-02-26 20:33:00Z",0.000178843227610604
Bgrosjean,54,25,18,0.333333333333333,"2014-02-13 02:24:00Z","2015-11-14 21:45:00Z",1.75289383561618
Bgwiehle,13,0,25,1.92307692307692,"2013-10-18 16:28:00Z","2013-10-18 17:09:00Z",7.80060874578887e-05
Bhartiabhyankar,18,7,0,0.0,"2007-12-22 09:55:00Z","2008-01-17 14:00:00Z",0.0716990106547736
Bheierle,16,7,7,0.4375,"2014-12-28 17:02:00Z","2014-12-28 17:19:00Z",3.23439871713723e-05
Bhetfield,1,1,2,2.0,"2011-08-10 03:22:00Z","2011-08-10 03:22:00Z",0.0
Bhfusenet,37,14,23,0.621621621621622,"2012-03-22 23:37:00Z","2012-03-23 00:39:00Z",0.000117960425527537
Bhiggins,264,245,4572,17.3181818181818,"2011-03-13 03:23:00Z","2011-03-14 20:43:00Z",0.00471841704661716
Bhopper044,3534,3534,11551,3.26853423882286,"2009-01-24 18:03:00Z","2009-01-24 18:21:01Z",3.42782854727686e-05
Bibi,6,3,2,0.333333333333333,"2012-01-08 14:08:00Z","2012-01-08 14:15:00Z",1.33181131151441e-05
Bibliostuff,56,5,39,0.696428571428571,"2007-11-08 18:14:00Z","2008-05-12 18:04:00Z",0.509570015220558
Biebuyck,1254,1249,1847,1.47288676236045,"2008-07-15 17:38:00Z","2008-07-18 16:04:00Z",0.00804033485585696
Biersdorff,5,0,5,1.0,"2012-03-05 00:18:00Z","2022-02-22 22:07:00Z",9.97783295281538
"Big Bob",48,18,24,0.5,"2014-11-19 23:43:00Z","2024-12-25 18:10:00Z",10.1062157534254
Bigalg43,65,11,88,1.35384615384615,"2011-12-27 08:11:00Z","2012-02-27 04:11:00Z",0.169406392693213
Bigblue60,8,1,6,0.75,"2011-05-20 00:02:00Z","2011-05-20 00:11:00Z",1.71232879263897e-05
Bigbruvo,32,3,11,0.34375,"2013-02-28 17:24:00Z","2018-06-02 12:08:00Z",5.25967275494684
Bigdadbear,16,6,14,0.875,"2011-06-07 17:19:00Z","2011-06-07 20:05:00Z",0.000315829528470154
Bigdeacon,483,28,980,2.02898550724638,"2010-10-17 15:15:00Z","2011-10-03 13:17:00Z",0.961419330289817
Bigdoc62,3,1,2,0.666666666666667,"2021-09-16 04:12:00Z","2021-09-16 04:14:00Z",3.80517608702999e-06
Bigfamily,5,1,4,0.8,"2012-09-21 19:08:00Z","2012-09-21 21:09:00Z",0.000230213090113989
Biggerthanvegas,1,1,2,2.0,"2011-01-05 17:42:00Z","2011-01-05 17:42:00Z",0.0
Biggredd,2,0,0,0.0,"2013-01-24 06:19:00Z","2013-01-24 06:19:00Z",0.0
Bigguy856,532,500,-8,-0.0150375939849624,"2008-06-22 05:30:00Z","2012-05-26 00:51:00Z",3.92823630137088
Bigidagada,5,0,-1,-0.2,"2013-07-21 17:28:00Z","2013-07-21 17:32:00Z",7.61035089827564e-06
Bigpete13036,13,6,13,1.0,"2007-04-09 01:20:00Z","2007-04-14 00:13:00Z",0.0135711567731549
Bigskinny,16,2,3,0.1875,"2013-05-20 16:10:00Z","2013-05-20 16:36:00Z",4.94672763735464e-05
Bigsurbaby,150,33,140,0.933333333333333,"2019-12-17 22:38:00Z","2024-08-27 18:33:00Z",4.69816400304386
Bijou,6,2,6,1.0,"2008-08-01 20:03:00Z","2008-08-01 20:33:00Z",5.70776259960377e-05
Bilbo1,7,1,4,0.571428571428571,"2013-06-12 07:26:00Z","2014-11-16 17:01:00Z",1.43123097412467
"Bill Morrow",1,0,0,0.0,"2009-06-06 21:37:00Z","2009-06-06 21:37:00Z",0.0
"Bill Morrow of Oklahoma",9,0,3,0.333333333333333,"2007-03-02 13:56:00Z","2008-06-20 21:15:00Z",1.30494482496192
"Bill Wright",760,137,652,0.857894736842105,"2008-09-29 23:53:00Z","2013-09-09 18:55:00Z",4.94737823439941
"Bill gafford",2,0,2,1.0,"2015-10-22 20:34:00Z","2015-10-22 20:34:00Z",0.0
BillGriswold,25,9,30,1.2,"2012-06-24 20:03:00Z","2012-07-01 15:38:00Z",0.0186738964986719
BillHawkins,11,1,74,6.72727272727273,"2011-03-21 01:07:00Z","2011-03-21 04:46:00Z",0.000416666666071301
BillJ1965,2,1,2,1.0,"2024-08-17 16:17:00Z","2024-08-17 16:17:00Z",0.0
BillMinnick,7,0,1,0.142857142857143,"2007-11-14 17:44:00Z","2007-11-16 00:05:00Z",0.00346461187104044
"BillT in PA",60,13,47,0.783333333333333,"2012-10-13 15:11:00Z","2012-10-14 19:04:00Z",0.00318302891969885
Billatta,3,3,8,2.66666666666667,"2009-06-12 14:24:00Z","2009-06-12 14:33:00Z",1.71232879263897e-05
Billeen,6,3,0,0.0,"2010-01-17 18:02:00Z","2010-01-17 18:02:00Z",0.0
Billflu,37,10,19,0.513513513513513,"2011-11-28 20:26:00Z","2011-11-28 21:22:00Z",0.0001065449010938
Billie0w,1787,1418,5082,2.84387241186346,"2010-01-18 14:16:00Z","2014-05-25 15:52:00Z",4.35086757990927
Billiepence,3,3,-7,-2.33333333333333,"2007-09-15 15:11:00Z","2007-09-15 15:22:00Z",2.09284627376354e-05
Billier611,100,37,91,0.91,"2022-12-19 01:18:00Z","2022-12-20 20:57:00Z",0.00498287671258392
Billium,2,0,0,0.0,"2014-04-21 16:50:00Z","2014-04-21 16:50:00Z",0.0
Billkinsey,20,10,21,1.05,"2013-06-17 12:45:00Z","2013-06-17 15:18:00Z",0.000291095890921273
Billlukens,2,1,2,1.0,"2012-02-03 21:21:00Z","2012-02-03 21:21:00Z",0.0
Billmillerpe,23,11,24,1.04347826086957,"2015-04-14 06:50:00Z","2015-04-14 08:05:00Z",0.000142694064352202
Billrv,1666,1599,4832,2.90036014405762,"2010-06-21 01:35:00Z","2012-08-02 03:27:00Z",2.11802130898027
Billsuggs,35,15,18,0.514285714285714,"2012-05-20 19:26:00Z","2012-05-20 20:03:00Z",7.03957378353975e-05
Billwoods,10,3,5,0.5,"2014-01-11 15:00:00Z","2014-01-11 22:53:00Z",0.000899923896442537
"Billy cash",1,1,2,2.0,"2015-04-03 12:37:00Z","2015-04-03 12:37:00Z",0.0
"Billyboy 42519",2,2,0,0.0,"2012-06-17 14:11:00Z","2012-06-17 14:22:00Z",2.09284627376354e-05
Billysbad,3,3,4,1.33333333333333,"2016-06-09 01:36:00Z","2016-06-09 01:48:00Z",2.28310501432582e-05
Billysfolly,21,8,25,1.19047619047619,"2011-06-08 20:09:00Z","2011-06-08 20:53:00Z",8.37138509505416e-05
Billytee,1,1,2,2.0,"2011-07-16 22:37:00Z","2011-07-16 22:37:00Z",0.0
Billyum,52,15,24,0.461538461538462,"2013-05-29 06:17:00Z","2013-05-29 07:06:00Z",9.32267879786557e-05
Binney,43,43,-5,-0.116279069767442,"2008-05-17 01:11:00Z","2008-05-17 01:11:18Z",5.70776987157456e-07
Bionicboy,651,649,2302,3.53609831029186,"2016-05-29 08:13:00Z","2016-12-06 07:32:00Z",0.523209665144143
Bird721,5,2,3,0.6,"2007-09-01 00:19:00Z","2011-03-30 17:12:00Z",3.58000951293754
Birdcrazy,10,0,9,0.9,"2011-04-12 03:47:00Z","2011-04-12 04:22:00Z",6.65905630241518e-05
"Birdie Holsclaw",11,4,12,1.09090909090909,"2007-04-08 23:03:00Z","2007-04-08 23:34:00Z",5.89802134016605e-05
Birdman,6,6,58,9.66666666666667,"2009-02-11 17:48:00Z","2009-02-11 17:48:37Z",1.1732623185197e-06
Birdman20,39,13,51,1.30769230769231,"2021-10-25 18:38:00Z","2021-10-26 19:49:00Z",0.00287480974212697
Birdsetcetera,38,15,36,0.947368421052632,"2012-04-12 23:38:00Z","2012-04-16 19:48:00Z",0.0105213089807801
